screening_date,company,symbol,exchange,listing_board,sector,industry,current_price_inr,price_date,market_cap_inr_cr,market_cap_date,liquidity_metric_name,liquidity_value_inr_cr,liquidity_period,eligible_flag,exclusion_code,exclusion_reason,primary_archetype,classification_rationale,secondary_tags,technical_stage,technical_data_date,revenue_cagr_5y_pct,normalized_eps_cagr_5y_pct,latest_roce_or_roe_pct,median_roce_or_roe_5y_pct,net_debt_to_equity,cfo_pat_period,cfo_pat_ratio,preliminary_valuation_method,preliminary_valuation_value,preliminary_priority_score,inclusion_reason,key_disqualifying_risk,data_quality_confidence,primary_source_ids,secondary_source_ids,phase2_priority,phase2_questions,required_primary_documents,known_data_gaps
2026-08-11,Shipping Corporation of India Ltd,SCI,NSE,Main Board,Services,Services,296.0,2026-08-10,13808.0,2026-08-10,3-month median daily traded value,133.568,13-week median of weekly traded value / 5,1,,,Event-driven or special situation,Demerger / scheme of arrangement disclosed 16-Jul-2025 19:03:57,Demerger/SOTP unlocking|Earnings-upgrade candidate|Operating-leverage inflection|Peak-cycle risk,Early Stage 2,2026-08-10,9.313758124136795,14.224458489960789,14.3,9.0,0.29452506596306066,Mar 2022-Mar 2026,1.3654304923010192,Trailing P/E vs 3-5y EPS CAGR (preliminary),8.53,79.5,Demerger / scheme of arrangement disclosed 16-Jul-2025 19:03:57,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,SCI-SCR-01|SCI-PXW-01,High,"What is the disclosed scheme/transaction structure, record date, and regulatory path? | What is the value in completed, delayed and cancelled scenarios, and the probability of each? | What is the downside if the event does not complete at all?",Scheme of arrangement / offer document; stock-exchange intimations; NCLT/SEBI filings; valuation report where disclosed,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Skipper Ltd,SKIPPER,NSE,Main Board,Capital Goods,Capital Goods,529.0,2026-08-10,5966.0,2026-08-10,3-month median daily traded value,34.52,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 41%; 3y EPS CAGR 82%; latest quarter revenue +33% YoY,Earnings-upgrade candidate|Capex commissioning|PEAD candidate|Debt-reduction story|Peak-cycle risk,Early Stage 2,2026-08-10,28.547678775481145,58.271843109911536,23.3,21.0,0.635814889336016,Mar 2022-Mar 2026,1.8415841584158417,Trailing P/E vs 3-5y EPS CAGR (preliminary),27.0,79.5,3y revenue CAGR 41%; 3y EPS CAGR 82%; latest quarter revenue +33% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,SKIPPER-SCR-01|SKIPPER-PXW-01,High,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Kalyan Jewellers India Ltd,KALYANKJIL,NSE,Main Board,Consumer Durables,Consumer Durables,600.0,2026-08-10,61934.0,2026-08-10,3-month median daily traded value,437.753,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 36%; 3y EPS CAGR 46%; latest quarter revenue +31% YoY,Earnings-upgrade candidate|PEAD candidate|Debt-reduction story,Early Stage 1,2026-08-10,33.04900635697059,,20.5,14.0,0.9695672848311936,Mar 2022-Mar 2026,1.540108564535585,Trailing P/E vs 3-5y EPS CAGR (preliminary),42.3,79.3,3y revenue CAGR 36%; 3y EPS CAGR 46%; latest quarter revenue +31% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,KALYANKJIL-SCR-01|KALYANKJIL-PXW-01,High,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,5y EPS CAGR not computable (negative or zero base year); nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Neuland Laboratories Ltd,NEULANDLAB,NSE,Main Board,Healthcare,Healthcare,22300.0,2026-08-10,28625.0,2026-08-10,3-month median daily traded value,64.15,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 21%; 5y revenue CAGR 17%; 5y EPS CAGR 35%; cumulative CFO/PAT 1.06,Governance risk|Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|PEAD candidate,Mature/extended Stage 2,2026-08-10,16.641006457497443,35.180445181962284,26.5,21.0,0.16053333333333333,Mar 2022-Mar 2026,1.0607638888888888,Trailing P/E vs 3-5y EPS CAGR (preliminary),57.5,79.0,5y median ROCE 21%; 5y revenue CAGR 17%; 5y EPS CAGR 35%; cumulative CFO/PAT 1.06,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,NEULANDLAB-SCR-01|NEULANDLAB-PXW-01,High,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Lumax Auto Technologies Ltd,LUMAXTECH,NSE,Main Board,Automobile and Auto Components,Automobile and Auto Components,1741.0,2026-08-10,11867.0,2026-08-10,3-month median daily traded value,21.404,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 38%; 3y EPS CAGR 44%; latest quarter revenue +38% YoY,Governance risk|Demerger/SOTP unlocking|Earnings-upgrade candidate|Debt-reduction story|Peak-cycle risk,Early Stage 2,2026-08-10,34.46146544733322,42.71521838761472,21.2,18.0,1.0165152766308836,Mar 2022-Mar 2026,1.338012958963283,Trailing P/E vs 3-5y EPS CAGR (preliminary),41.9,78.7,3y revenue CAGR 38%; 3y EPS CAGR 44%; latest quarter revenue +38% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,LUMAXTECH-SCR-01|LUMAXTECH-PXW-01,High,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Pokarna Ltd,POKARNA,NSE,Main Board,Not disclosed,Not disclosed,971.0,2026-08-10,3013.0,2026-08-10,3-month median daily traded value,6.735,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 6.0pp below 5y peak; PAT 57% below 5y peak; quarterly OPM +11.0pp YoY - margin inflecting,Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|Margin-recovery candidate|PEAD candidate|Debt-reduction story,Early Stage 2,2026-08-10,14.120277346861187,23.309262965101585,11.5,18.0,0.5344224037339557,Mar 2022-Mar 2026,1.514,Trailing P/E vs 3-5y EPS CAGR (preliminary),31.8,78.6,OPM 6.0pp below 5y peak; PAT 57% below 5y peak; quarterly OPM +11.0pp YoY - margin inflecting,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,POKARNA-SCR-01|POKARNA-PXW-01,High,"Where is the cycle versus mid-cycle margin, and what capacity is still being added industry-wide? | Is the improvement demand-led or a one-off inventory/input-cost effect? | Does the balance sheet survive another 4-6 quarters at trough spreads?",Annual report segment/realisation data; quarterly results; industry capacity data; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Rupa & Company Ltd,RUPA,NSE,Main Board,Not disclosed,Not disclosed,166.0,2026-08-10,1315.0,2026-08-10,3-month median daily traded value,1.951,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 11.0pp below 5y peak; PAT 62% below 5y peak; quarterly OPM +5.0pp YoY - margin inflecting,Earnings-upgrade candidate|Operating-leverage inflection|Margin-recovery candidate|PEAD candidate,Early Stage 1,2026-08-10,-0.836419191452642,-16.17826428344662,9.55,10.0,0.24202626641651032,Mar 2022-Mar 2026,0.6985138004246284,Trailing P/E vs 3-5y EPS CAGR (preliminary),17.2,77.8,OPM 11.0pp below 5y peak; PAT 62% below 5y peak; quarterly OPM +5.0pp YoY - margin inflecting,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,RUPA-SCR-01|RUPA-PXW-01,High,"Where is the cycle versus mid-cycle margin, and what capacity is still being added industry-wide? | Is the improvement demand-led or a one-off inventory/input-cost effect? | Does the balance sheet survive another 4-6 quarters at trough spreads?",Annual report segment/realisation data; quarterly results; industry capacity data; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Godawari Power & Ispat Ltd,GPIL,NSE,Main Board,Capital Goods,Capital Goods,237.0,2026-08-10,15953.0,2026-08-10,3-month median daily traded value,38.536,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 12.0pp below 5y peak; PAT 45% below 5y peak; quarterly OPM +7.0pp YoY - margin inflecting,Demerger/SOTP unlocking|Governance risk|Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|Margin-recovery candidate,Mature Stage 1 base,2026-08-10,6.383719781566888,5.658015455768406,20.4,27.0,0.07626097435014632,Mar 2022-Mar 2026,1.119933485761796,Trailing P/E vs 3-5y EPS CAGR (preliminary),19.5,77.6,OPM 12.0pp below 5y peak; PAT 45% below 5y peak; quarterly OPM +7.0pp YoY - margin inflecting,Equity capital up 82% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GPIL-SCR-01|GPIL-PXW-01,High,"Where is the cycle versus mid-cycle margin, and what capacity is still being added industry-wide? | Is the improvement demand-led or a one-off inventory/input-cost effect? | Does the balance sheet survive another 4-6 quarters at trough spreads?",Annual report segment/realisation data; quarterly results; industry capacity data; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Ahluwalia Contracts (India) Ltd,AHLUCONT,NSE,Main Board,Construction,Construction,827.0,2026-08-10,5531.0,2026-08-10,3-month median daily traded value,2.72,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 24%; 5y revenue CAGR 18%; 5y EPS CAGR 28%; cumulative CFO/PAT 1.06,Earnings-upgrade candidate,Early Stage 1,2026-08-10,18.159168557417814,28.069502942795733,20.4,24.0,0.035454103933948516,Mar 2022-Mar 2026,1.0604026845637584,Trailing P/E vs 3-5y EPS CAGR (preliminary),20.8,77.6,5y median ROCE 24%; 5y revenue CAGR 18%; 5y EPS CAGR 28%; cumulative CFO/PAT 1.06,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AHLUCONT-SCR-01|AHLUCONT-PXW-01,High,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Ramco Industries Ltd,RAMCOIND,NSE,Main Board,Not disclosed,Not disclosed,377.0,2026-08-10,3286.0,2026-08-10,3-month median daily traded value,4.725,13-week median of weekly traded value / 5,1,,,Asset-value/SOTP opportunity,balance-sheet investments = 106% of market cap; trades at 0.72x book,Earnings-upgrade candidate|PEAD candidate|Demerger/SOTP unlocking,Early Stage 1,2026-08-10,8.188809253632169,1.8633333740538882,4.57,4.0,0.037815126050420166,Mar 2022-Mar 2026,0.503921568627451,Trailing P/E vs 3-5y EPS CAGR (preliminary),10.4,77.5,balance-sheet investments = 106% of market cap; trades at 0.72x book,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,RAMCOIND-SCR-01|RAMCOIND-PXW-01,High,"What are conservative realisable values for each asset, net of tax leakage and holdco discount? | Is there a disclosed unlocking mechanism with a timeline, or only a static discount? | Does the core operating business earn above its cost of capital, or does it consume the asset value?",Annual report investment schedule and subsidiary financials; scheme documents; related-party transaction note,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Angel One Ltd,ANGELONE,NSE,Main Board,Financial Services,Financial Services,294.0,2026-08-10,26862.0,2026-08-10,3-month median daily traded value,208.871,13-week median of weekly traded value / 5,1,,,Financial compounder,ROE 15.6%; 5y EPS CAGR 23%,Governance risk|Earnings-upgrade candidate|Operating-leverage inflection|Margin-recovery candidate,Early Stage 2,2026-08-10,31.85853204363307,22.58910866690138,15.6,29.0,,Mar 2022-Mar 2026,,P/B vs ROE (preliminary),26.1,77.3,ROE 15.6%; 5y EPS CAGR 23%,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ANGELONE-SCR-01|ANGELONE-PXW-01,High,"Is ROE sustainable on current capital, and what dilution is required to fund growth? | What are GNPA/NNPA, provision coverage, and credit-cost trend through the cycle? | What is the funding franchise - cost of funds trajectory and liability mix?",Annual report asset-quality and capital-adequacy disclosures; quarterly investor presentation; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,FDC Ltd,FDC,NSE,Main Board,Not disclosed,Not disclosed,360.0,2026-08-10,5861.0,2026-08-10,3-month median daily traded value,8.407,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 9.0pp below 5y peak; quarterly OPM +11.0pp YoY - margin inflecting,Earnings-upgrade candidate|Operating-leverage inflection|Margin-recovery candidate,Mature Stage 1 base,2026-08-10,10.279897453888287,-0.6354764240490862,16.7,16.0,0.006036217303822937,Mar 2022-Mar 2026,0.836104513064133,Trailing P/E vs 3-5y EPS CAGR (preliminary),19.0,77.1,OPM 9.0pp below 5y peak; quarterly OPM +11.0pp YoY - margin inflecting,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FDC-SCR-01|FDC-PXW-01,High,"Where is the cycle versus mid-cycle margin, and what capacity is still being added industry-wide? | Is the improvement demand-led or a one-off inventory/input-cost effect? | Does the balance sheet survive another 4-6 quarters at trough spreads?",Annual report segment/realisation data; quarterly results; industry capacity data; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Waaree Energies Ltd,WAAREEENER,NSE,Main Board,Capital Goods,Capital Goods,2701.0,2026-08-10,78081.0,2026-08-10,3-month median daily traded value,236.503,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 39%; 5y revenue CAGR 69%; 5y EPS CAGR 120%; cumulative CFO/PAT 1.22,Governance risk|Earnings-upgrade candidate|Capex commissioning|Peak-cycle risk,Stage 4 decline,2026-08-10,68.51164424681289,120.06116398675077,38.8,39.0,0.22253774761047238,Mar 2022-Mar 2026,1.2194103835116097,Trailing P/E vs 3-5y EPS CAGR (preliminary),19.4,77.1,5y median ROCE 39%; 5y revenue CAGR 69%; 5y EPS CAGR 120%; cumulative CFO/PAT 1.22,Equity capital up 46% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,WAAREEENER-SCR-01|WAAREEENER-PXW-01,High,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Atlanta Electricals Ltd,ATLANTAELE,NSE,Main Board,Capital Goods,Capital Goods,1606.0,2026-08-10,12350.0,2026-08-10,3-month median daily traded value,15.595,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 28%; latest quarter revenue +136% YoY,Earnings-upgrade candidate|Operating-leverage inflection|Peak-cycle risk,Early Stage 2,2026-08-10,36.487489311945254,39.99379984823,45.3,45.0,0.05489773950484392,Mar 2022-Mar 2026,0.8343558282208589,Trailing P/E vs 3-5y EPS CAGR (preliminary),56.6,76.9,3y revenue CAGR 28%; latest quarter revenue +136% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ATLANTAELE-SCR-01|ATLANTAELE-PXW-01,High,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Finolex Industries Ltd,FINPIPE,NSE,Main Board,Capital Goods,Capital Goods,161.0,2026-08-10,10026.0,2026-08-10,3-month median daily traded value,7.722,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 13.0pp below 5y peak; PAT 43% below 5y peak; quarterly OPM +10.0pp YoY - margin inflecting,Earnings-upgrade candidate|Operating-leverage inflection|Margin-recovery candidate|Demerger/SOTP unlocking,Stage 4 decline,2026-08-10,3.506191532573699,-4.0888514538132466,12.7,11.0,0.07176186645213194,Mar 2022-Mar 2026,0.5851968503937008,Trailing P/E vs 3-5y EPS CAGR (preliminary),16.3,76.8,OPM 13.0pp below 5y peak; PAT 43% below 5y peak; quarterly OPM +10.0pp YoY - margin inflecting,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FINPIPE-SCR-01|FINPIPE-PXW-01,High,"Where is the cycle versus mid-cycle margin, and what capacity is still being added industry-wide? | Is the improvement demand-led or a one-off inventory/input-cost effect? | Does the balance sheet survive another 4-6 quarters at trough spreads?",Annual report segment/realisation data; quarterly results; industry capacity data; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
